date_mutation,commune,type_local,surface_reelle_bati,valeur_fonciere,prix_m2
13/12/2024,TOULON,Appartement,40.0,216000.0,5400.0
27/12/2024,TOULON,Appartement,42.0,136000.0,3238.1
20/12/2024,TOULON,Maison,73.0,379750.0,5202.05
27/12/2024,TOULON,Appartement,32.0,250000.0,7812.5
27/12/2024,TOULON,Appartement,36.0,250000.0,6944.44
27/12/2024,TOULON,Appartement,55.0,250000.0,4545.45
20/12/2024,TOULON,Appartement,44.0,75000.0,1704.55
20/12/2024,TOULON,Maison,125.0,600000.0,4800.0
19/12/2024,TOULON,Appartement,53.0,155000.0,2924.53
11/12/2024,TOULON,Appartement,57.0,236000.0,4140.35
17/12/2024,TOULON,Maison,100.0,388750.0,3887.5
20/12/2024,TOULON,Appartement,99.0,205500.0,2075.76
23/12/2024,TOULON,Appartement,25.0,91000.0,3640.0
18/12/2024,TOULON,Appartement,55.0,1100000.0,20000.0
18/12/2024,TOULON,Appartement,55.0,1100000.0,20000.0
18/12/2024,TOULON,Appartement,57.0,1100000.0,19298.25
18/12/2024,TOULON,Appartement,55.0,1100000.0,20000.0
18/12/2024,TOULON,Appartement,72.0,1100000.0,15277.78
18/12/2024,TOULON,Appartement,68.0,1100000.0,16176.47
20/12/2024,TOULON,Appartement,69.0,175710.0,2546.52
30/12/2024,TOULON,Appartement,55.0,105000.0,1909.09
20/12/2024,TOULON,Appartement,50.0,178000.0,3560.0
20/12/2024,TOULON,Maison,144.0,705000.0,4895.83
30/12/2024,TOULON,Appartement,58.0,75000.0,1293.1
23/12/2024,TOULON,Appartement,80.0,160000.0,2000.0
19/12/2024,TOULON,Appartement,66.0,165000.0,2500.0
19/12/2024,TOULON,Appartement,76.0,291550.0,3836.18
30/12/2024,TOULON,Maison,52.0,120000.0,2307.69
23/12/2024,TOULON,Appartement,58.0,152500.0,2629.31
28/12/2024,TOULON,Maison,70.0,246000.0,3514.29
18/12/2024,TOULON,Appartement,97.0,180000.0,1855.67
20/12/2024,TOULON,Appartement,54.0,130000.0,2407.41
18/12/2024,TOULON,Appartement,45.0,115000.0,2555.56
23/12/2024,TOULON,Appartement,92.0,193000.0,2097.83
23/12/2024,TOULON,Appartement,78.0,80000.0,1025.64
23/12/2024,TOULON,Appartement,64.0,160000.0,2500.0
20/12/2024,TOULON,Appartement,38.0,72000.0,1894.74
20/12/2024,TOULON,Appartement,15.0,60000.0,4000.0
20/12/2024,TOULON,Appartement,20.0,71258.0,3562.9
26/12/2024,TOULON,Appartement,58.0,146500.0,2525.86
27/12/2024,TOULON,Appartement,24.0,62000.0,2583.33
27/12/2024,TOULON,Appartement,62.0,200000.0,3225.81
20/12/2024,TOULON,Appartement,50.0,140000.0,2800.0
30/12/2024,TOULON,Appartement,45.0,145000.0,3222.22
27/12/2024,TOULON,Appartement,40.0,95000.0,2375.0
20/12/2024,TOULON,Appartement,38.0,208000.0,5473.68
26/09/2024,TOULON,Appartement,81.0,88000.0,1086.42
16/12/2024,TOULON,Appartement,63.0,40000.0,634.92
13/12/2024,TOULON,Appartement,54.0,97380.0,1803.33
30/12/2024,TOULON,Appartement,73.0,271000.0,3712.33
23/12/2024,TOULON,Appartement,68.0,116000.0,1705.88
19/09/2024,TOULON,Appartement,80.0,480000.0,6000.0
20/12/2024,TOULON,Appartement,51.0,236000.0,4627.45
19/12/2024,TOULON,Appartement,55.0,77000.0,1400.0
24/10/2024,TOULON,Appartement,90.0,126000.0,1400.0
10/10/2024,TOULON,Appartement,51.0,68000.0,1333.33
21/10/2024,TOULON,Appartement,56.0,101300.0,1808.93
10/01/2025,TOULON,Appartement,20.0,60000.0,3000.0
07/01/2025,TOULON,Appartement,42.0,110000.0,2619.05
02/01/2025,TOULON,Appartement,67.0,88000.0,1313.43
03/01/2025,TOULON,Appartement,75.0,133000.0,1773.33
02/01/2025,TOULON,Appartement,41.0,137000.0,3341.46
03/01/2025,TOULON,Appartement,20.0,65500.0,3275.0
08/01/2025,TOULON,Appartement,66.0,110000.0,1666.67
10/01/2025,TOULON,Appartement,23.0,88000.0,3826.09
02/01/2025,TOULON,Appartement,30.0,73000.0,2433.33
10/01/2025,TOULON,Appartement,26.0,70000.0,2692.31
07/01/2025,TOULON,Maison,76.0,260000.0,3421.05
03/01/2025,TOULON,Appartement,45.0,95000.0,2111.11
13/01/2025,TOULON,Appartement,94.0,350000.0,3723.4
06/01/2025,TOULON,Maison,68.0,265000.0,3897.06
10/01/2025,TOULON,Appartement,66.0,128000.0,1939.39
13/01/2025,TOULON,Appartement,70.0,135000.0,1928.57
09/01/2025,TOULON,Appartement,65.0,164010.0,2523.23
17/01/2025,TOULON,Appartement,89.0,240500.0,2702.25
03/01/2025,TOULON,Appartement,85.0,253100.0,2977.65
09/01/2025,TOULON,Appartement,53.0,137000.0,2584.91
08/01/2025,TOULON,Appartement,43.0,94000.0,2186.05
07/01/2025,TOULON,Appartement,69.0,140000.0,2028.99
06/01/2025,TOULON,Appartement,58.0,107000.0,1844.83
02/01/2025,TOULON,Appartement,90.0,200000.0,2222.22
06/01/2025,TOULON,Appartement,125.0,405000.0,3240.0
03/01/2025,TOULON,Appartement,75.0,240000.0,3200.0
14/01/2025,TOULON,Appartement,65.0,135500.0,2084.62
10/01/2025,TOULON,Maison,96.0,642105.0,6688.59
07/01/2025,TOULON,Appartement,55.0,142000.0,2581.82
10/01/2025,TOULON,Appartement,53.0,128000.0,2415.09
17/01/2025,TOULON,Maison,36.0,470450.0,13068.06
13/01/2025,TOULON,Appartement,35.0,155000.0,4428.57
10/01/2025,TOULON,Appartement,75.0,369650.0,4928.67
17/01/2025,TOULON,Appartement,62.0,120000.0,1935.48
10/01/2025,TOULON,Appartement,60.0,174500.0,2908.33
10/01/2025,TOULON,Maison,91.0,430900.0,4735.16
08/01/2025,TOULON,Appartement,71.0,207250.0,2919.01
09/01/2025,TOULON,Appartement,47.0,114187.0,2429.51
10/01/2025,TOULON,Appartement,51.0,170000.0,3333.33
06/01/2025,TOULON,Maison,78.0,264665.0,3393.14
06/01/2025,TOULON,Appartement,100.0,285280.0,2852.8
06/01/2025,TOULON,Appartement,18.0,99000.0,5500.0
06/01/2025,TOULON,Appartement,20.0,99000.0,4950.0
13/01/2025,TOULON,Appartement,22.0,48000.0,2181.82
06/01/2025,TOULON,Appartement,70.0,280000.0,4000.0
13/01/2025,TOULON,Appartement,53.0,115000.0,2169.81
07/01/2025,TOULON,Appartement,44.0,85000.0,1931.82
02/01/2025,TOULON,Appartement,68.0,181650.0,2671.32
14/01/2025,TOULON,Appartement,27.0,230000.0,8518.52
14/01/2025,TOULON,Appartement,74.0,115000.0,1554.05
16/01/2025,TOULON,Appartement,75.0,186000.0,2480.0
22/01/2025,TOULON,Appartement,57.0,99840.0,1751.58
20/01/2025,TOULON,Appartement,59.0,116000.0,1966.1
20/01/2025,TOULON,Appartement,28.0,90000.0,3214.29
08/01/2025,TOULON,Appartement,48.0,160000.0,3333.33
23/01/2025,TOULON,Appartement,57.0,160000.0,2807.02
16/01/2025,TOULON,Appartement,28.0,76500.0,2732.14
10/01/2025,TOULON,Maison,84.0,215000.0,2559.52
13/01/2025,TOULON,Appartement,75.0,263920.0,3518.93
13/01/2025,TOULON,Appartement,66.0,149000.0,2257.58
09/01/2025,TOULON,Appartement,55.0,95000.0,1727.27
15/01/2025,TOULON,Appartement,20.0,60000.0,3000.0
09/01/2025,TOULON,Appartement,82.0,137800.0,1680.49
13/01/2025,TOULON,Appartement,40.0,120000.0,3000.0
08/01/2025,TOULON,Appartement,16.0,50000.0,3125.0
07/01/2025,TOULON,Appartement,32.0,81000.0,2531.25
08/01/2025,TOULON,Appartement,89.0,227000.0,2550.56
17/01/2025,TOULON,Appartement,55.0,119000.0,2163.64
10/01/2025,TOULON,Appartement,100.0,188000.0,1880.0
10/01/2025,TOULON,Appartement,71.0,208000.0,2929.58
14/01/2025,TOULON,Appartement,45.0,70000.0,1555.56
16/01/2025,TOULON,Appartement,55.0,270000.0,4909.09
16/01/2025,TOULON,Appartement,58.0,270000.0,4655.17
16/01/2025,TOULON,Appartement,58.0,270000.0,4655.17
23/01/2025,TOULON,Appartement,30.0,144870.0,4829.0
08/01/2025,TOULON,Maison,100.0,300000.0,3000.0
08/01/2025,TOULON,Maison,100.0,300000.0,3000.0
17/01/2025,TOULON,Appartement,33.0,70600.0,2139.39
24/01/2025,TOULON,Appartement,76.0,272600.0,3586.84
23/01/2025,TOULON,Appartement,57.0,85000.0,1491.23
22/01/2025,TOULON,Appartement,28.0,91400.0,3264.29
23/01/2025,TOULON,Appartement,45.0,116220.0,2582.67
10/01/2025,TOULON,Appartement,77.0,150000.0,1948.05
23/01/2025,TOULON,Appartement,12.0,151000.0,12583.33
23/01/2025,TOULON,Appartement,15.0,151000.0,10066.67
10/01/2025,TOULON,Appartement,45.0,66080.0,1468.44
16/01/2025,TOULON,Appartement,65.0,220000.0,3384.62
13/01/2025,TOULON,Appartement,62.0,212500.0,3427.42
03/01/2025,TOULON,Appartement,35.0,133000.0,3800.0
03/01/2025,TOULON,Appartement,49.0,207950.0,4243.88
09/01/2025,TOULON,Appartement,70.0,281500.0,4021.43
07/01/2025,TOULON,Appartement,39.0,70000.0,1794.87
07/01/2025,TOULON,Appartement,23.0,70000.0,3043.48
07/01/2025,TOULON,Appartement,42.0,70000.0,1666.67
24/01/2025,TOULON,Appartement,40.0,82000.0,2050.0
14/01/2025,TOULON,Appartement,26.0,50000.0,1923.08
09/01/2025,TOULON,Appartement,63.0,290800.0,4615.87
22/01/2025,TOULON,Appartement,23.0,133500.0,5804.35
15/01/2025,TOULON,Maison,100.0,598900.0,5989.0
17/01/2025,TOULON,Appartement,12.0,42000.0,3500.0
23/01/2025,TOULON,Maison,114.0,325000.0,2850.88
13/01/2025,TOULON,Appartement,71.0,176800.0,2490.14
17/01/2025,TOULON,Appartement,27.0,90900.0,3366.67
27/01/2025,TOULON,Appartement,63.0,150000.0,2380.95
17/01/2025,TOULON,Maison,126.0,450000.0,3571.43
17/01/2025,TOULON,Maison,126.0,450000.0,3571.43
14/01/2025,TOULON,Appartement,49.0,145000.0,2959.18
17/01/2025,TOULON,Appartement,54.0,123000.0,2277.78
30/01/2025,TOULON,Appartement,30.0,25000.0,833.33
17/01/2025,TOULON,Appartement,34.0,82000.0,2411.76
28/01/2025,TOULON,Maison,76.0,420000.0,5526.32
24/01/2025,TOULON,Appartement,59.0,190000.0,3220.34
27/01/2025,TOULON,Appartement,65.0,147150.0,2263.85
23/01/2025,TOULON,Appartement,53.0,154600.0,2916.98
27/01/2025,TOULON,Appartement,55.0,252500.0,4590.91
24/01/2025,TOULON,Appartement,40.0,89900.0,2247.5
29/01/2025,TOULON,Maison,70.0,316300.0,4518.57
08/01/2025,TOULON,Appartement,51.0,121000.0,2372.55
29/01/2025,TOULON,Maison,40.0,218000.0,5450.0
13/01/2025,TOULON,Appartement,53.0,153000.0,2886.79
15/01/2025,TOULON,Appartement,63.0,249600.0,3961.9
07/01/2025,TOULON,Appartement,67.0,120000.0,1791.04
28/01/2025,TOULON,Appartement,40.0,96000.0,2400.0
28/01/2025,TOULON,Appartement,40.0,96000.0,2400.0
13/01/2025,TOULON,Appartement,66.0,45000.0,681.82
22/01/2025,TOULON,Appartement,62.0,75000.0,1209.68
14/01/2025,TOULON,Appartement,25.0,157726.0,6309.04
31/01/2025,TOULON,Appartement,21.0,59000.0,2809.52
20/01/2025,TOULON,Appartement,35.0,99000.0,2828.57
30/01/2025,TOULON,Appartement,59.0,340000.0,5762.71
30/01/2025,TOULON,Appartement,50.0,340000.0,6800.0
31/01/2025,TOULON,Appartement,58.0,135800.0,2341.38
20/01/2025,TOULON,Appartement,24.0,97500.0,4062.5
30/01/2025,TOULON,Maison,72.0,220000.0,3055.56
23/01/2025,TOULON,Appartement,68.0,180000.0,2647.06
30/01/2025,TOULON,Appartement,54.0,237250.0,4393.52
31/01/2025,TOULON,Appartement,82.0,160000.0,1951.22
23/01/2025,TOULON,Maison,82.0,360000.0,4390.24
23/01/2025,TOULON,Maison,82.0,360000.0,4390.24
09/01/2025,TOULON,Appartement,38.0,58000.0,1526.32
16/01/2025,TOULON,Maison,87.0,456000.0,5241.38
17/01/2025,TOULON,Appartement,31.0,570000.0,18387.1
17/01/2025,TOULON,Appartement,108.0,570000.0,5277.78
30/01/2025,TOULON,Appartement,66.0,190300.0,2883.33
30/01/2025,TOULON,Maison,81.0,394000.0,4864.2
28/01/2025,TOULON,Appartement,12.0,53000.0,4416.67
17/01/2025,TOULON,Appartement,51.0,107000.0,2098.04
08/01/2025,TOULON,Appartement,56.0,162800.0,2907.14
14/01/2025,TOULON,Appartement,74.0,275000.0,3716.22
21/01/2025,TOULON,Appartement,68.0,137400.0,2020.59
29/01/2025,TOULON,Appartement,55.0,103650.0,1884.55
31/01/2025,TOULON,Appartement,57.0,40000.0,701.75
30/01/2025,TOULON,Appartement,50.0,195000.0,3900.0
28/01/2025,TOULON,Appartement,60.0,259700.0,4328.33
31/01/2025,TOULON,Appartement,36.0,100000.0,2777.78
28/01/2025,TOULON,Appartement,75.0,565400.0,7538.67
28/01/2025,TOULON,Appartement,88.0,565400.0,6425.0
30/01/2025,TOULON,Appartement,68.0,61971.0,911.34
21/01/2025,TOULON,Appartement,70.0,143000.0,2042.86
03/02/2025,TOULON,Appartement,45.0,137300.0,3051.11
31/01/2025,TOULON,Appartement,41.0,94000.0,2292.68
20/01/2025,TOULON,Appartement,67.0,170000.0,2537.31
29/01/2025,TOULON,Appartement,10.0,119000.0,11900.0
28/01/2025,TOULON,Maison,160.0,535000.0,3343.75
28/01/2025,TOULON,Appartement,143.0,339000.0,2370.63
27/01/2025,TOULON,Appartement,70.0,108300.0,1547.14
28/01/2025,TOULON,Maison,50.0,330116.0,6602.32
31/01/2025,TOULON,Appartement,24.0,92000.0,3833.33
28/01/2025,TOULON,Appartement,84.0,347000.0,4130.95
29/01/2025,TOULON,Appartement,61.0,205500.0,3368.85
29/01/2025,TOULON,Appartement,64.0,100000.0,1562.5
30/01/2025,TOULON,Appartement,30.0,112150.0,3738.33
29/01/2025,TOULON,Appartement,65.0,80000.0,1230.77
03/02/2025,TOULON,Appartement,40.0,76500.0,1912.5
28/01/2025,TOULON,Appartement,44.0,168000.0,3818.18
30/01/2025,TOULON,Appartement,61.0,165000.0,2704.92
30/01/2025,TOULON,Appartement,34.0,130000.0,3823.53
04/02/2025,TOULON,Appartement,43.0,139000.0,3232.56
03/02/2025,TOULON,Appartement,76.0,105900.0,1393.42
31/01/2025,TOULON,Appartement,73.0,125000.0,1712.33
31/01/2025,TOULON,Appartement,47.0,110000.0,2340.43
29/01/2025,TOULON,Appartement,34.0,85000.0,2500.0
14/01/2025,TOULON,Appartement,69.0,270848.0,3925.33
10/01/2025,TOULON,Appartement,54.0,33000.0,611.11
07/01/2025,TOULON,Appartement,39.0,162000.0,4153.85
24/01/2025,TOULON,Appartement,33.0,115000.0,3484.85
27/01/2025,TOULON,Appartement,47.0,100000.0,2127.66
13/01/2025,TOULON,Appartement,63.0,245000.0,3888.89
13/01/2025,TOULON,Appartement,38.0,245000.0,6447.37
30/01/2025,TOULON,Appartement,70.0,122500.0,1750.0
03/02/2025,TOULON,Appartement,75.0,115000.0,1533.33
10/01/2025,TOULON,Appartement,68.0,235000.0,3455.88
03/02/2025,TOULON,Maison,112.0,420000.0,3750.0
21/01/2025,TOULON,Appartement,26.0,125000.0,4807.69
24/01/2025,TOULON,Appartement,80.0,310000.0,3875.0
14/01/2025,TOULON,Appartement,82.0,90000.0,1097.56
20/01/2025,TOULON,Appartement,88.0,390000.0,4431.82
21/01/2025,TOULON,Appartement,72.0,195000.0,2708.33
20/01/2025,TOULON,Appartement,39.0,83000.0,2128.21
27/01/2025,TOULON,Appartement,97.0,230000.0,2371.13
04/02/2025,TOULON,Appartement,82.0,172000.0,2097.56
04/02/2025,TOULON,Appartement,40.0,65000.0,1625.0
05/02/2025,TOULON,Appartement,66.0,141650.0,2146.21
07/02/2025,TOULON,Maison,60.0,285000.0,4750.0
21/01/2025,TOULON,Appartement,30.0,80000.0,2666.67
28/01/2025,TOULON,Appartement,52.0,117000.0,2250.0
16/01/2025,TOULON,Appartement,86.0,162000.0,1883.72
31/01/2025,TOULON,Maison,68.0,465000.0,6838.24
16/01/2025,TOULON,Appartement,69.0,238000.0,3449.28
22/01/2025,TOULON,Appartement,81.0,157000.0,1938.27
27/01/2025,TOULON,Appartement,59.0,127000.0,2152.54
04/02/2025,TOULON,Appartement,56.0,174732.0,3120.21
23/01/2025,TOULON,Appartement,35.0,88000.0,2514.29
23/01/2025,TOULON,Appartement,50.0,78000.0,1560.0
10/02/2025,TOULON,Appartement,98.0,171100.0,1745.92
05/02/2025,TOULON,Appartement,52.0,115000.0,2211.54
28/01/2025,TOULON,Appartement,68.0,145000.0,2132.35
22/01/2025,TOULON,Appartement,54.0,152000.0,2814.81
06/02/2025,TOULON,Appartement,51.0,138000.0,2705.88
06/02/2025,TOULON,Appartement,30.0,106000.0,3533.33
30/01/2025,TOULON,Appartement,50.0,158000.0,3160.0
30/01/2025,TOULON,Appartement,110.0,275000.0,2500.0
24/01/2025,TOULON,Appartement,82.0,225000.0,2743.9
31/01/2025,TOULON,Appartement,54.0,165550.0,3065.74
29/01/2025,TOULON,Appartement,47.0,160000.0,3404.26
06/02/2025,TOULON,Appartement,67.0,132000.0,1970.15
16/01/2025,TOULON,Maison,68.0,200000.0,2941.18
29/01/2025,TOULON,Appartement,47.0,125000.0,2659.57
30/01/2025,TOULON,Maison,91.0,310537.0,3412.49
23/01/2025,TOULON,Appartement,78.0,198000.0,2538.46
30/01/2025,TOULON,Appartement,67.0,130000.0,1940.3
04/02/2025,TOULON,Appartement,56.0,127300.0,2273.21
30/01/2025,TOULON,Appartement,35.0,71000.0,2028.57
23/01/2025,TOULON,Appartement,93.0,200000.0,2150.54
10/02/2025,TOULON,Appartement,53.0,96000.0,1811.32
07/02/2025,TOULON,Maison,140.0,1576850.0,11263.21
27/01/2025,TOULON,Appartement,20.0,62000.0,3100.0
23/01/2025,TOULON,Appartement,61.0,147000.0,2409.84
29/01/2025,TOULON,Appartement,80.0,170000.0,2125.0
29/01/2025,TOULON,Appartement,29.0,55000.0,1896.55
24/01/2025,TOULON,Maison,62.0,300000.0,4838.71
30/01/2025,TOULON,Appartement,40.0,172500.0,4312.5
17/01/2025,TOULON,Appartement,45.0,273000.0,6066.67
29/01/2025,TOULON,Appartement,72.0,120000.0,1666.67
23/01/2025,TOULON,Appartement,40.0,93000.0,2325.0
27/01/2025,TOULON,Appartement,24.0,90000.0,3750.0
31/01/2025,TOULON,Maison,80.0,500000.0,6250.0
07/02/2025,TOULON,Appartement,76.0,251000.0,3302.63
12/02/2025,TOULON,Appartement,120.0,285000.0,2375.0
30/01/2025,TOULON,Appartement,43.0,470000.0,10930.23
30/01/2025,TOULON,Appartement,65.0,470000.0,7230.77
04/02/2025,TOULON,Appartement,37.0,218850.0,5914.86
04/02/2025,TOULON,Appartement,77.0,125000.0,1623.38
27/01/2025,TOULON,Appartement,45.0,207000.0,4600.0
30/01/2025,TOULON,Appartement,38.0,93000.0,2447.37
27/01/2025,TOULON,Appartement,88.0,190000.0,2159.09
14/02/2025,TOULON,Maison,93.0,565000.0,6075.27
11/02/2025,TOULON,Appartement,55.0,135000.0,2454.55
13/02/2025,TOULON,Appartement,31.0,82000.0,2645.16
06/02/2025,TOULON,Appartement,97.0,160000.0,1649.48
30/01/2025,TOULON,Appartement,66.0,35000.0,530.3
10/02/2025,TOULON,Appartement,53.0,115000.0,2169.81
14/02/2025,TOULON,Appartement,76.0,198530.0,2612.24
13/02/2025,TOULON,Appartement,36.0,210000.0,5833.33
07/02/2025,TOULON,Appartement,95.0,263000.0,2768.42
17/02/2025,TOULON,Appartement,72.0,168290.0,2337.36
13/02/2025,TOULON,Appartement,71.0,146000.0,2056.34
07/02/2025,TOULON,Appartement,120.0,243000.0,2025.0
30/01/2025,TOULON,Appartement,49.0,166900.0,3406.12
17/02/2025,TOULON,Appartement,40.0,80000.0,2000.0
31/01/2025,TOULON,Appartement,35.0,30000.0,857.14
14/02/2025,TOULON,Appartement,74.0,334626.0,4521.97
07/02/2025,TOULON,Appartement,65.0,105000.0,1615.38
30/01/2025,TOULON,Maison,179.0,843800.0,4713.97
28/01/2025,TOULON,Appartement,40.0,100000.0,2500.0
17/02/2025,TOULON,Appartement,72.0,303000.0,4208.33
27/01/2025,TOULON,Maison,90.0,564800.0,6275.56
30/01/2025,TOULON,Maison,95.0,360000.0,3789.47
04/02/2025,TOULON,Appartement,51.0,150000.0,2941.18
23/01/2025,TOULON,Appartement,48.0,114800.0,2391.67
04/02/2025,TOULON,Appartement,52.0,53000.0,1019.23
30/01/2025,TOULON,Appartement,75.0,314815.0,4197.53
19/02/2025,TOULON,Maison,142.0,556300.0,3917.61
14/02/2025,TOULON,Appartement,61.0,108000.0,1770.49
10/02/2025,TOULON,Appartement,67.0,144000.0,2149.25
31/01/2025,TOULON,Maison,150.0,523695.0,3491.3
05/02/2025,TOULON,Appartement,60.0,84000.0,1400.0
03/02/2025,TOULON,Appartement,45.0,130000.0,2888.89
30/01/2025,TOULON,Appartement,49.0,171550.0,3501.02
18/02/2025,TOULON,Maison,85.0,323000.0,3800.0
29/01/2025,TOULON,Maison,120.0,420000.0,3500.0
14/02/2025,TOULON,Appartement,92.0,448000.0,4869.57
10/02/2025,TOULON,Appartement,90.0,220000.0,2444.44
10/02/2025,TOULON,Appartement,90.0,220000.0,2444.44
31/01/2025,TOULON,Appartement,95.0,378000.0,3978.95
31/01/2025,TOULON,Appartement,95.0,378000.0,3978.95
24/01/2025,TOULON,Appartement,59.0,155000.0,2627.12
04/02/2025,TOULON,Appartement,65.0,110000.0,1692.31
24/01/2025,TOULON,Maison,99.0,310000.0,3131.31
14/02/2025,TOULON,Appartement,58.0,300000.0,5172.41
12/02/2025,TOULON,Appartement,63.0,110000.0,1746.03
11/02/2025,TOULON,Appartement,40.0,157000.0,3925.0
30/01/2025,TOULON,Appartement,69.0,170000.0,2463.77
22/01/2025,TOULON,Appartement,80.0,278000.0,3475.0
19/02/2025,TOULON,Appartement,17.0,60880.0,3581.18
19/02/2025,TOULON,Appartement,58.0,138000.0,2379.31
17/02/2025,TOULON,Appartement,65.0,147500.0,2269.23
17/02/2025,TOULON,Appartement,58.0,205400.0,3541.38
05/02/2025,TOULON,Appartement,63.0,228500.0,3626.98
31/01/2025,TOULON,Appartement,54.0,810000.0,15000.0
31/01/2025,TOULON,Appartement,47.0,810000.0,17234.04
31/01/2025,TOULON,Appartement,54.0,810000.0,15000.0
31/01/2025,TOULON,Appartement,54.0,810000.0,15000.0
31/01/2025,TOULON,Appartement,47.0,810000.0,17234.04
31/01/2025,TOULON,Appartement,54.0,810000.0,15000.0
31/01/2025,TOULON,Appartement,65.0,810000.0,12461.54
31/01/2025,TOULON,Appartement,54.0,810000.0,15000.0
31/01/2025,TOULON,Appartement,50.0,810000.0,16200.0
03/02/2025,TOULON,Appartement,42.0,99000.0,2357.14
31/01/2025,TOULON,Appartement,69.0,180000.0,2608.7
13/02/2025,TOULON,Appartement,35.0,62700.0,1791.43
27/01/2025,TOULON,Appartement,47.0,85000.0,1808.51
31/01/2025,TOULON,Appartement,86.0,290300.0,3375.58
17/02/2025,TOULON,Appartement,47.0,124000.0,2638.3
03/02/2025,TOULON,Appartement,77.0,130900.0,1700.0
06/02/2025,TOULON,Appartement,71.0,185000.0,2605.63
04/02/2025,TOULON,Appartement,45.0,128000.0,2844.44
25/02/2025,TOULON,Appartement,24.0,90000.0,3750.0
18/02/2025,TOULON,Appartement,40.0,145000.0,3625.0
03/02/2025,TOULON,Appartement,42.0,89000.0,2119.05
05/02/2025,TOULON,Appartement,21.0,66000.0,3142.86
04/02/2025,TOULON,Appartement,68.0,100000.0,1470.59
28/01/2025,TOULON,Appartement,80.0,164200.0,2052.5
04/02/2025,TOULON,Appartement,51.0,260000.0,5098.04
04/02/2025,TOULON,Maison,81.0,452500.0,5586.42
07/02/2025,TOULON,Appartement,45.0,87000.0,1933.33
05/02/2025,TOULON,Appartement,66.0,95000.0,1439.39
20/02/2025,TOULON,Appartement,76.0,190000.0,2500.0
06/02/2025,TOULON,Appartement,36.0,122000.0,3388.89
20/02/2025,TOULON,Appartement,57.0,205000.0,3596.49
20/02/2025,TOULON,Appartement,74.0,190400.0,2572.97
06/02/2025,TOULON,Appartement,28.0,70000.0,2500.0
12/02/2025,TOULON,Appartement,57.0,91000.0,1596.49
03/02/2025,TOULON,Appartement,88.0,177000.0,2011.36
07/02/2025,TOULON,Maison,66.0,239900.0,3634.85
31/01/2025,TOULON,Appartement,91.0,170000.0,1868.13
28/01/2025,TOULON,Appartement,94.0,213870.0,2275.21
21/02/2025,TOULON,Appartement,75.0,175750.0,2343.33
28/01/2025,TOULON,Appartement,51.0,50000.0,980.39
17/02/2025,TOULON,Appartement,44.0,82000.0,1863.64
19/02/2025,TOULON,Appartement,51.0,126000.0,2470.59
07/02/2025,TOULON,Appartement,48.0,115000.0,2395.83
06/02/2025,TOULON,Appartement,62.0,190000.0,3064.52
17/02/2025,TOULON,Appartement,64.0,140430.0,2194.22
12/02/2025,TOULON,Appartement,30.0,129650.0,4321.67
18/02/2025,TOULON,Appartement,80.0,270000.0,3375.0
07/02/2025,TOULON,Appartement,67.0,124000.0,1850.75
07/02/2025,TOULON,Appartement,60.0,245000.0,4083.33
20/02/2025,TOULON,Appartement,26.0,80000.0,3076.92
17/01/2025,TOULON,Appartement,62.0,175850.0,2836.29
20/02/2025,TOULON,Appartement,110.0,598000.0,5436.36
07/02/2025,TOULON,Maison,50.0,285000.0,5700.0
17/02/2025,TOULON,Appartement,71.0,132000.0,1859.15
11/02/2025,TOULON,Appartement,52.0,85000.0,1634.62
24/02/2025,TOULON,Appartement,44.0,135000.0,3068.18
24/02/2025,TOULON,Appartement,90.0,219030.0,2433.67
28/02/2025,TOULON,Appartement,64.0,163000.0,2546.88
26/02/2025,TOULON,Appartement,67.0,167000.0,2492.54
27/02/2025,TOULON,Appartement,53.0,126000.0,2377.36
10/02/2025,TOULON,Maison,80.0,394815.0,4935.19
24/02/2025,TOULON,Appartement,174.0,230000.0,1321.84
13/02/2025,TOULON,Appartement,35.0,98000.0,2800.0
27/02/2025,TOULON,Appartement,60.0,351925.0,5865.42
24/02/2025,TOULON,Appartement,31.0,78000.0,2516.13
